sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,model_revision,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_003735,3735,0,sad,south,d7a53aac40f32d3a9413c7c16e349d95279c0ad33bfb088907b1da9282b22308,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003735.npy,2e61f3103b95329985bea7e79f7b36c305401d905d1b6f15078e3b3ab4b9a024,768,float32,1.00000000,ok,
visec_hf_003736,3736,15,neutral,south,3e28266f5cc27ae8a3e886c9634890ea9d690c7ebefd7dc3c4d73cde5afe099f,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003736.npy,b1918ed30e26ae9030f879923301c938e0288a826ad8f0b0527be77da8e3bb55,768,float32,1.00000000,ok,
visec_hf_003737,3737,6,neutral,central,65a0fd3152269042394bc7c102bdd4d75e30d755e3e236441274d720227adb27,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003737.npy,3d8bdabb285c8b56dd158d2e83bfaaa4f082a02d0d0b16cfa6ba1218d6e5194a,768,float32,1.00000000,ok,
visec_hf_003738,3738,0,angry,south,0bd7450b7052dbeb2a34a0b8ceafa5bc6c1999d76da8a45f88dc85fcf87fc50a,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003738.npy,237615af83bd00b718835b8261b5d3b452f18681bb10451ed5b3ef336a9e887c,768,float32,1.00000000,ok,
visec_hf_003739,3739,0,neutral,south,9f03d230a8c1743b020ff20080dd9c949b7d1f52671dbb1c1c7f9d8c0864a610,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003739.npy,92748264125845faf94c53ea638e15fe53d730c7bcd10c780745926bf71c1d2a,768,float32,1.00000000,ok,
visec_hf_003740,3740,0,happy,south,f612ee760c0f26018146cdb14ab8db04e9339c8c0ffa91f020f7d03a4b612f2d,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003740.npy,88c2b00345e4016ea5724a7dc895e1c10fbe501d5bc7a04e862a9d132c481a58,768,float32,1.00000000,ok,
visec_hf_003741,3741,52,angry,north,2887311ab8f9faae517960d4de11e9f5252635a701ef936b00b0f41098741d3a,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003741.npy,a3bb8f9604a55c964b3e0b682e0e06a96ebc82c3e03222f015cd3025adbb4e05,768,float32,1.00000000,ok,
visec_hf_003743,3743,6,neutral,central,7fa1a4f589347c762afac71f8cb30cb0f5b481c2537014eac5cd6ea13450cf96,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003743.npy,9b53cc294a0fdf6c18234a49bd5d67e4599132f3be2ad3434112c327e685c472,768,float32,1.00000000,ok,
visec_hf_003744,3744,97,angry,south,4f05dcb630aa76b2b968bec23aba4dcfc78a65e2b344682c4c4d87ec0839b3dc,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003744.npy,80551a5df719a0007272651e9798b5e188d3bdf7ea8ccf7447a7156f253d92c1,768,float32,1.00000000,ok,
visec_hf_003745,3745,49,sad,south,3a4dc784080d3278863459f2d392f24f0e3abd2c99bddfc8c545a0d03275ca39,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003745.npy,fdfa40978f746880729e2813aa2ba558ac7139afffecba8b7e18d9a83b5cf9c2,768,float32,1.00000000,ok,
visec_hf_003747,3747,6,happy,central,94116393ca780a3674c6746e0ee434b49a3d5792dae74ac6bfcfc946a373cc76,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003747.npy,54dbda10674e42b22304f30c65e4cf5290b24b6db1a3c12324835f6e9f615d54,768,float32,1.00000000,ok,
visec_hf_003748,3748,0,happy,south,82541450c9223372799473bfdd30036439447e0cb03ee5a393360b3ecd4e93f1,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003748.npy,695b448843c8edc21b6641a48f769e06ceaba19f2e6e63ff7165037c93c829c7,768,float32,1.00000000,ok,
visec_hf_003749,3749,0,angry,south,dd83f92711ba6a0f500bea59d5e847448803a7ae0a6c5c00fd8d4b11b0c1e245,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003749.npy,d68f5ab9d1a7dccb9cae20d57f61e57cf7a01302e8ce2e8ffaee5c0d471ca196,768,float32,1.00000000,ok,
visec_hf_003750,3750,38,angry,south,d254518a1068baecd9901bb2bb5acded92a1ff40c90834b901d0acb9e2ff876c,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003750.npy,748a864c8241a7787480efe30298271c91a5cc79f4bb94e7b3b1cf7af57eaaa3,768,float32,1.00000000,ok,
visec_hf_003751,3751,3,sad,north,ea60b36813517f660a712287af81b2161200aec6bf675c3f89212f59faecf64a,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003751.npy,4d3a1d93f11447d9f7323571519e481723f97a1ca35d578feb92a10913c7e3fd,768,float32,1.00000000,ok,
visec_hf_003752,3752,26,angry,north,b9b311245849ff8e8d36cad291c024ef00354d3251c270815eb3e1d64449e92c,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003752.npy,a598616694cb3856b757c7337c10e0752052f8e6e9dac1d00bda3a17e6db0865,768,float32,1.00000000,ok,
visec_hf_003753,3753,0,sad,south,ffed6f64fb782285862ff827f27e382726e5731724114bbd01b506fdcf006c16,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003753.npy,464d5c27d87e0af4a571b70d0ce811f179d6fdaad534b4a0e4e00b48c73bbc52,768,float32,1.00000000,ok,
visec_hf_003754,3754,19,sad,north,dd433affd376a872bd7a576456431086634feb7a68abc0fabc4a5fe12e495db6,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003754.npy,51b1024fbf01aa4bd1fbe12cffd5ce95b7ec7f55335fecd6bf26d8a16517673e,768,float32,1.00000000,ok,
visec_hf_003755,3755,108,happy,north,2d23ad22d154d303785796bac072035fb9cd4141f676ecee05d2dbd2f811277a,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003755.npy,ed60becb9a9c77949b3c6b8cf5756f57c0b9d0bc90557f06aa32348bbf99132d,768,float32,1.00000000,ok,
visec_hf_003756,3756,0,neutral,south,8957bf5f5ba28a1d7a19909b2686ef80ce6388bd408af38becfe30a7777bab1a,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003756.npy,3a6dddd3261368ebe14dcff4df9b00e226ffbf3e22f3476d55e680d7d4f81522,768,float32,1.00000000,ok,
visec_hf_003757,3757,0,sad,south,d937c97131d163c53cfe78f81a8cb0ed4e537de162f810af07f463c03891e59d,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003757.npy,3bc166ba16a61c42ca003350947f99cbf0b49d22b5fae614b877cf456258233a,768,float32,1.00000000,ok,
visec_hf_003758,3758,29,angry,north,d891767868b02d2128017c633570fe78f4c911abb7e94a85139a3571af0d0d20,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003758.npy,53d9c3e726b10195184dc6870d33127adabf2dc3c0eeb31669efd42ab8d89d29,768,float32,1.00000000,ok,
visec_hf_003759,3759,0,angry,south,1a1d9f911a5fce3f73fffaa947f09b810463cc0971912b55012800077eecd0f4,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003759.npy,af0ceac6f4df461bb5815211efed79d767c8e860767ab64cbccbc0af58d38d45,768,float32,1.00000000,ok,
visec_hf_003760,3760,0,angry,south,a35c017e56ed5b6f1009b8bc063ac984d6994a8dc18ba3f6bd9af8351c0642b7,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003760.npy,8451090eb396c700d064d88ffda1f7c42a0575d44f3636261ab2c61ea3bd0bea,768,float32,1.00000000,ok,
visec_hf_003761,3761,38,angry,south,907ebe38b02d84da9dbababb6ecea6f0e5d4e974f3cebe5d29a26e5829f2d9e1,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003761.npy,2d9c67b91dad358cd91ef87ff871303673b7aacad0eeac584976d6d62f13e75e,768,float32,1.00000000,ok,
visec_hf_003762,3762,87,neutral,north,5d3c5de7d6940c39bc3b85dd95f1a105380b2d9261a73c656322ad2dd59360fb,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003762.npy,649af189d64edf7c68a4bc91366edbb0dcd3b1c063af16cebee1e17158ff52f3,768,float32,1.00000000,ok,
visec_hf_003763,3763,73,angry,north,edf57a1ea7c51c0081fed7ca2f3b47965f7b0042ec8073cd071ca10803231e8f,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003763.npy,a88fc8f7072cd718a809f552d44c01d01307885b2d868f591b70b63ce60d26ef,768,float32,1.00000000,ok,
visec_hf_003764,3764,0,neutral,south,da55f036f4cde4ea8b034d09144f70ebe176797086fd8ab9b3195536d00d7f47,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003764.npy,fafadaf01a87bfb60bc6f3b26333662d1f410fdee5ab2d9cf96a3dec75e88da5,768,float32,1.00000000,ok,
visec_hf_003765,3765,0,angry,south,d8a5b773f4d683eeae7fe5ffc77283518b03418c202fbd8d22ffdc37692b7e3d,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003765.npy,d6125b7706e74fe64c13a2e40a0075183bfb611960827deffd8189f58a6abb85,768,float32,1.00000000,ok,
visec_hf_003766,3766,111,neutral,south,ed50341b55761206cd1520d9c743fcee2c6addc3548418c187e700647550080e,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003766.npy,15a49095566abba7d849896aa56815f3d244a4ab3222c248c59d498d127a0f38,768,float32,1.00000000,ok,
visec_hf_003767,3767,15,neutral,south,3fac728809681fd7178faa59cce01ec2c127978cfc33a695ad6ba66a4157e664,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003767.npy,ce5cc3b9016a4dd003a65bc9b6ae89ffbf8b2eeeef093e41d19ebde08ce968c5,768,float32,1.00000000,ok,
visec_hf_003768,3768,0,neutral,south,e3122b50d2af5293875596a08aea817002ababdd412098798bef09caf4d25e2d,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003768.npy,ae723db516bc20ea5b8f0090cc761219250c0f3cec8075b8baa6ab04c93244c2,768,float32,1.00000000,ok,
visec_hf_003769,3769,0,angry,south,06bf71c5d54e609b26c220c7b0f170dc41b03f0b42bdb26114d96e9b0990f6cc,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003769.npy,96fd0a4eaf9e150d523b163046009c1a7344c7958c7b1758e27fb7db833631ad,768,float32,1.00000000,ok,
visec_hf_003770,3770,0,angry,south,74486f4e6616427111924156771ec4f2e89193ed7e7e7c0447b56bdbc3a9f0c3,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003770.npy,539483d1b7870cf4cc48422b29eaaf48b74e1cb20488bd6150bd279feb60d9b8,768,float32,1.00000000,ok,
visec_hf_003771,3771,0,angry,south,a9ef0669ff23cda6e0c58f5ebb870d27cc546f5ebd14ab9ac469a3cac5c0c352,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003771.npy,56e8143dc9cd97238e2f64d61273fc5cd7a8f3aa5e1b66765ad26b935f556ce8,768,float32,1.00000000,ok,
visec_hf_003773,3773,15,neutral,south,09ec6ac738e3f05bd013e772fa002dd3ef62ead15b720ee58875f0558cd1bcbb,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003773.npy,4878087be73f2c17a634aa50135fdc8762d42bccb453fb67b1d0ea3dd765ebda,768,float32,1.00000000,ok,
visec_hf_003774,3774,32,neutral,south,3bb784be082b2718eab11bc173e2d54d1cc12dfccc51addf30772744a6dd0757,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003774.npy,ea3f57915e3f7632c089a75d4c29dd3f5169ffff50fcb8b5ac67c663fed1130a,768,float32,1.00000000,ok,
visec_hf_003775,3775,66,neutral,north,5059195827f6417b5a80bbd56939296aa15cf2ec2e188cda43a18978d2a6dda4,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003775.npy,168c57eb66431eb062b9aadb724e10f68f8f25f262a978159b31e5a712a9df34,768,float32,1.00000000,ok,
visec_hf_003776,3776,49,sad,south,5e3860261f092b4e69ed39005f3d84152644362c67be4e5c209c5d3d92e356ad,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003776.npy,410408edb24d4b1d560d92a8d5a48e975d19d41ef2f19b54d530b0141d4813e3,768,float32,1.00000000,ok,
visec_hf_003778,3778,0,angry,south,35a3ce91bc4e968f2f4cbc585de2e1e69ea6edd0a8652c2ee2379568f34825ae,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003778.npy,c61caec794a2610870b382e107f6827b44355d33cd323799f3dd35e4e790cd5a,768,float32,1.00000000,ok,
visec_hf_003779,3779,36,neutral,north,ce8021c2e6f269d35a3ae115fd872abe56ad67e4f6cc3abcb6d705fbb04b5bc2,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003779.npy,ffac319de5d24d4b21309cb034e0034f0364bdcf8537100f150dce33aee1c98b,768,float32,1.00000000,ok,
visec_hf_003780,3780,0,angry,south,04d3dc053309256168ad3b9209ae2abae15134bbfffa31d37b71e18cc5ae8ed3,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003780.npy,c377cb9464e278bc739a8ab2dae74b8a973359d94de8d5c3e6ba2d14e14fda1d,768,float32,1.00000000,ok,
visec_hf_003781,3781,131,neutral,north,37b50ac2b77f54de00ea2fe0d18cfc67213cd9a4489c39543d7e024cd994f127,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003781.npy,0e054271df28461395c8b364ff7e0aa4379a4d6a3760a96298e1fe47cdded20d,768,float32,1.00000000,ok,
visec_hf_003782,3782,18,neutral,north,4a01ffc19d50763d48e90c9cea98cf2fbbf7066eabc56a907eeed4e01e531937,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003782.npy,1df7e60ee0b1334fd608966d58f09b56847c8f96ff586f96d85d51a2b7469354,768,float32,1.00000000,ok,
visec_hf_003783,3783,0,neutral,south,99e5ee02cbfa6dea1f512e48b3d724e800df2d25ccad74e66b14c65303df94aa,wav2vec2_embedding,b4_features_v1,86bde51fa76dd7f2c4c1bb28d7475d622639f869,data/interim/features/b4_features_v1/wav2vec2_chunk_o003584_n000256/wav2vec2_embedding/visec_hf_003783.npy,80fd2a3cfdeb54b01755366121c1eed6f6dd3cd22346de0de3550b3a8ae67c68,768,float32,1.00000000,ok,
